Brand,Model,Year,Price,Trim,URL,Image Paths,Length (mm),Width (mm),Height (mm),Wheelbase (mm),Number of Seats,Combined Maximum Power (HP @ RPM),Combined Maximum Torque (N.m @ RPM),Maximum Speed (Km/h),Acceleration (0 - 100 km/h),Fuel Tank Capacity (Litre),Combined Fuel/Energy Consumption (Liter/100 KM),Cylinders,Recommend Fuel Grade,Number of Gears
Opel,Mokka,2026,"1,390,000 EGP",GS Line,https://www.contactcars.com/en/new-cars/opel-mokka/d27ba13a4e41499cbc0adc78aa1ef4b9,images\Opel Mokka 2026\car_img_1.jpg; images\Opel Mokka 2026\car_img_2.jpg; images\Opel Mokka 2026\car_img_3.jpg; images\Opel Mokka 2026\car_img_4.jpg; images\Opel Mokka 2026\car_img_5.jpg; images\Opel Mokka 2026\car_img_6.jpg; images\Opel Mokka 2026\car_img_7.jpg; images\Opel Mokka 2026\car_img_8.jpg,4151,1791,1534,2557,5,130/5500,230/1750,207,9٫2,44,5٫9,3,95,8
Peugeot,2008,2026,"1,350,000 EGP",Allure,https://www.contactcars.com/en/new-cars/peugeot-2008/88a361e0d4bd4f1684bb1fe09e18f922,images\Peugeot 2008 2026\car_img_1.jpg; images\Peugeot 2008 2026\car_img_2.jpg; images\Peugeot 2008 2026\car_img_3.jpg; images\Peugeot 2008 2026\car_img_4.jpg; images\Peugeot 2008 2026\car_img_5.jpg; images\Peugeot 2008 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Peugeot,2008,2026,"1,500,000 EGP",GT,https://www.contactcars.com/en/new-cars/peugeot-2008/9615f817bd574ecbb629e4a1d2dc9d37,images\Peugeot 2008 2026\car_img_1.jpg; images\Peugeot 2008 2026\car_img_2.jpg; images\Peugeot 2008 2026\car_img_3.jpg; images\Peugeot 2008 2026\car_img_4.jpg; images\Peugeot 2008 2026\car_img_5.jpg; images\Peugeot 2008 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Peugeot,3008,2026,"2,100,000 EGP",GT,https://www.contactcars.com/en/new-cars/peugeot-3008/2994ae60b3ec,images\Peugeot 3008 2026\car_img_1.jpg; images\Peugeot 3008 2026\car_img_2.jpg; images\Peugeot 3008 2026\car_img_3.jpg; images\Peugeot 3008 2026\car_img_4.jpg; images\Peugeot 3008 2026\car_img_5.jpg; images\Peugeot 3008 2026\car_img_6.jpg; images\Peugeot 3008 2026\car_img_7.jpg; images\Peugeot 3008 2026\car_img_8.jpg; images\Peugeot 3008 2026\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Peugeot,3008,2026,"1,840,000 EGP",Allure,https://www.contactcars.com/en/new-cars/peugeot-3008/f686763a1408,images\Peugeot 3008 2026\car_img_1.jpg; images\Peugeot 3008 2026\car_img_2.jpg; images\Peugeot 3008 2026\car_img_3.jpg; images\Peugeot 3008 2026\car_img_4.jpg; images\Peugeot 3008 2026\car_img_5.jpg; images\Peugeot 3008 2026\car_img_6.jpg; images\Peugeot 3008 2026\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Peugeot,408,2026,"1,740,000 EGP",Allure,https://www.contactcars.com/en/new-cars/peugeot-408/00b1a8a23c67430a8df9691d8582ef6b,images\Peugeot 408 2026\car_img_1.jpg; images\Peugeot 408 2026\car_img_2.jpg; images\Peugeot 408 2026\car_img_3.jpg; images\Peugeot 408 2026\car_img_4.jpg; images\Peugeot 408 2026\car_img_5.jpg; images\Peugeot 408 2026\car_img_6.jpg; images\Peugeot 408 2026\car_img_7.jpg; images\Peugeot 408 2026\car_img_8.jpg; images\Peugeot 408 2026\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Peugeot,408,2026,"2,050,000 EGP",GT Pack,https://www.contactcars.com/en/new-cars/peugeot-408/aaad51b7f284,images\Peugeot 408 2026\car_img_1.jpg; images\Peugeot 408 2026\car_img_2.jpg; images\Peugeot 408 2026\car_img_3.jpg; images\Peugeot 408 2026\car_img_4.jpg; images\Peugeot 408 2026\car_img_5.jpg; images\Peugeot 408 2026\car_img_6.jpg; images\Peugeot 408 2026\car_img_7.jpg; images\Peugeot 408 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Peugeot,5008,2026,"2,025,000 EGP",Allure,https://www.contactcars.com/en/new-cars/peugeot-5008/5a0b84c3c42a4154885b2d44cf889f4f,images\Peugeot 5008 2026\car_img_1.jpg; images\Peugeot 5008 2026\car_img_2.jpg; images\Peugeot 5008 2026\car_img_3.jpg; images\Peugeot 5008 2026\car_img_4.jpg; images\Peugeot 5008 2026\car_img_5.jpg; images\Peugeot 5008 2026\car_img_6.jpg; images\Peugeot 5008 2026\car_img_7.jpg; images\Peugeot 5008 2026\car_img_8.jpg; images\Peugeot 5008 2026\car_img_9.jpg; images\Peugeot 5008 2026\car_img_10.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Peugeot,5008,2026,"2,300,000 EGP",GT,https://www.contactcars.com/en/new-cars/peugeot-5008/d79ec13cda6b4916a4264c3b850268d1,images\Peugeot 5008 2026\car_img_1.jpg; images\Peugeot 5008 2026\car_img_2.jpg; images\Peugeot 5008 2026\car_img_3.jpg; images\Peugeot 5008 2026\car_img_4.jpg; images\Peugeot 5008 2026\car_img_5.jpg; images\Peugeot 5008 2026\car_img_6.jpg; images\Peugeot 5008 2026\car_img_7.jpg; images\Peugeot 5008 2026\car_img_8.jpg; images\Peugeot 5008 2026\car_img_9.jpg; images\Peugeot 5008 2026\car_img_10.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,718,2023,"3,165,350 EGP",2.0 M/T Cayman,https://www.contactcars.com/en/new-cars/porsche-718/61cda5eb062a07488b287e2b,images\Porsche 718 2023\car_img_1.jpg; images\Porsche 718 2023\car_img_2.jpg; images\Porsche 718 2023\car_img_3.jpg; images\Porsche 718 2023\car_img_4.jpg; images\Porsche 718 2023\car_img_5.jpg; images\Porsche 718 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,718,2023,"3,227,300 EGP",2.5 M/T Cayman S,https://www.contactcars.com/en/new-cars/porsche-718/61cda66650667f2fb32bf25e,images\Porsche 718 2023\car_img_1.jpg; images\Porsche 718 2023\car_img_2.jpg; images\Porsche 718 2023\car_img_3.jpg; images\Porsche 718 2023\car_img_4.jpg; images\Porsche 718 2023\car_img_5.jpg; images\Porsche 718 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,718,2023,"4,053,300 EGP",4.0 M/T Cayman GTS,https://www.contactcars.com/en/new-cars/porsche-718/61cda827062a07488b287e2d,images\Porsche 718 2023\car_img_1.jpg; images\Porsche 718 2023\car_img_2.jpg; images\Porsche 718 2023\car_img_3.jpg; images\Porsche 718 2023\car_img_4.jpg; images\Porsche 718 2023\car_img_5.jpg; images\Porsche 718 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,718,2023,"4,808,500 EGP",4.0 M/T Cayman GT4,https://www.contactcars.com/en/new-cars/porsche-718/61cda8a750667f2fb32bf260,images\Porsche 718 2023\car_img_1.jpg; images\Porsche 718 2023\car_img_2.jpg; images\Porsche 718 2023\car_img_3.jpg; images\Porsche 718 2023\car_img_4.jpg; images\Porsche 718 2023\car_img_5.jpg; images\Porsche 718 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,718,2023,"4,752,450 EGP",4.0 M/T Spyder,https://www.contactcars.com/en/new-cars/porsche-718/61cdaf54062a07488b287e30,images\Porsche 718 2023\car_img_1.jpg; images\Porsche 718 2023\car_img_2.jpg; images\Porsche 718 2023\car_img_3.jpg; images\Porsche 718 2023\car_img_4.jpg; images\Porsche 718 2023\car_img_5.jpg; images\Porsche 718 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,718,2023,"3,321,700 EGP",2.0 M/T Boxster,https://www.contactcars.com/en/new-cars/porsche-718/61cdafe6062a07488b287e32,images\Porsche 718 2023\car_img_1.jpg; images\Porsche 718 2023\car_img_2.jpg; images\Porsche 718 2023\car_img_3.jpg; images\Porsche 718 2023\car_img_4.jpg; images\Porsche 718 2023\car_img_5.jpg; images\Porsche 718 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,718,2023,"3,380,700 EGP",2.5 M/T Boxster S,https://www.contactcars.com/en/new-cars/porsche-718/61cdb0dc50667f2fb32bf262,images\Porsche 718 2023\car_img_1.jpg; images\Porsche 718 2023\car_img_2.jpg; images\Porsche 718 2023\car_img_3.jpg; images\Porsche 718 2023\car_img_4.jpg; images\Porsche 718 2023\car_img_5.jpg; images\Porsche 718 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,718,2023,"4,209,650 EGP",4.0 M/T Boxster GTS,https://www.contactcars.com/en/new-cars/porsche-718/61cdb18f062a07488b287e34,images\Porsche 718 2023\car_img_1.jpg; images\Porsche 718 2023\car_img_2.jpg; images\Porsche 718 2023\car_img_3.jpg; images\Porsche 718 2023\car_img_4.jpg; images\Porsche 718 2023\car_img_5.jpg; images\Porsche 718 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 Carrera,2023,"5,026,800 EGP",3.0 A/T,https://www.contactcars.com/en/new-cars/porsche-911_carrera/61d308efaa4c04b6338dc4b7,images\Porsche 911 Carrera 2023\car_img_1.jpg; images\Porsche 911 Carrera 2023\car_img_2.jpg; images\Porsche 911 Carrera 2023\car_img_3.jpg; images\Porsche 911 Carrera 2023\car_img_4.jpg; images\Porsche 911 Carrera 2023\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 Carrera,2023,"5,914,750 EGP",3.0 A/T 911 S,https://www.contactcars.com/en/new-cars/porsche-911_carrera/61d309d174449e1e3f00d0dc,images\Porsche 911 Carrera 2023\car_img_1.jpg; images\Porsche 911 Carrera 2023\car_img_2.jpg; images\Porsche 911 Carrera 2023\car_img_3.jpg; images\Porsche 911 Carrera 2023\car_img_4.jpg; images\Porsche 911 Carrera 2023\car_img_5.jpg; images\Porsche 911 Carrera 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 Carrera,2023,"5,607,950 EGP",3.0 A/T 911 Cabriolet,https://www.contactcars.com/en/new-cars/porsche-911_carrera/61e82f98614911fadbd80bdc,images\Porsche 911 Carrera 2023\car_img_1.jpg; images\Porsche 911 Carrera 2023\car_img_2.jpg; images\Porsche 911 Carrera 2023\car_img_3.jpg; images\Porsche 911 Carrera 2023\car_img_4.jpg; images\Porsche 911 Carrera 2023\car_img_5.jpg; images\Porsche 911 Carrera 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 Carrera,2023,"6,495,900 EGP",3.0 A/T 911 S Cabriolet,https://www.contactcars.com/en/new-cars/porsche-911_carrera/61e83135614911fadbd80be1,images\Porsche 911 Carrera 2023\car_img_1.jpg; images\Porsche 911 Carrera 2023\car_img_2.jpg; images\Porsche 911 Carrera 2023\car_img_3.jpg; images\Porsche 911 Carrera 2023\car_img_4.jpg; images\Porsche 911 Carrera 2023\car_img_5.jpg; images\Porsche 911 Carrera 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 Carrera,2023,"5,389,650 EGP",3.0 A/T 911 Carrera 4,https://www.contactcars.com/en/new-cars/porsche-911_carrera/61e83373614911fadbd80bfb,images\Porsche 911 Carrera 2023\car_img_1.jpg; images\Porsche 911 Carrera 2023\car_img_2.jpg; images\Porsche 911 Carrera 2023\car_img_3.jpg; images\Porsche 911 Carrera 2023\car_img_4.jpg; images\Porsche 911 Carrera 2023\car_img_5.jpg; images\Porsche 911 Carrera 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 Carrera,2023,"5,970,800 EGP",3.0 A/T 911 Carrera 4 Cabriolet,https://www.contactcars.com/en/new-cars/porsche-911_carrera/61e96e5da93e7d89006cfe3d,images\Porsche 911 Carrera 2023\car_img_1.jpg; images\Porsche 911 Carrera 2023\car_img_2.jpg; images\Porsche 911 Carrera 2023\car_img_3.jpg; images\Porsche 911 Carrera 2023\car_img_4.jpg; images\Porsche 911 Carrera 2023\car_img_5.jpg; images\Porsche 911 Carrera 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 Carrera,2023,"6,277,600 EGP",3.0 A/T 911 Carrera 4S,https://www.contactcars.com/en/new-cars/porsche-911_carrera/61e970a9a93e7d89006cfe48,images\Porsche 911 Carrera 2023\car_img_1.jpg; images\Porsche 911 Carrera 2023\car_img_2.jpg; images\Porsche 911 Carrera 2023\car_img_3.jpg; images\Porsche 911 Carrera 2023\car_img_4.jpg; images\Porsche 911 Carrera 2023\car_img_5.jpg; images\Porsche 911 Carrera 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 Carrera,2023,"6,858,750 EGP",3.0 A/T 911 Carrera 4S Cabriolet,https://www.contactcars.com/en/new-cars/porsche-911_carrera/61e97175ad08eca9bb63a319,images\Porsche 911 Carrera 2023\car_img_1.jpg; images\Porsche 911 Carrera 2023\car_img_2.jpg; images\Porsche 911 Carrera 2023\car_img_3.jpg; images\Porsche 911 Carrera 2023\car_img_4.jpg; images\Porsche 911 Carrera 2023\car_img_5.jpg; images\Porsche 911 Carrera 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 GT3,2022,"4,158,000 EGP",4.0 M/T GT3 model,https://www.contactcars.com/en/new-cars/porsche-911_gt3/6203ebb11122d87391a1acd3,images\Porsche 911 GT3 2022\car_img_1.jpg; images\Porsche 911 GT3 2022\car_img_2.jpg; images\Porsche 911 GT3 2022\car_img_3.jpg; images\Porsche 911 GT3 2022\car_img_4.jpg; images\Porsche 911 GT3 2022\car_img_5.jpg; images\Porsche 911 GT3 2022\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 GT3,2022,"4,158,000 EGP",4.0 M/T with Touring Package,https://www.contactcars.com/en/new-cars/porsche-911_gt3/6203ec1a1122d87391a1acd5,images\Porsche 911 GT3 2022\car_img_1.jpg; images\Porsche 911 GT3 2022\car_img_2.jpg; images\Porsche 911 GT3 2022\car_img_3.jpg; images\Porsche 911 GT3 2022\car_img_4.jpg; images\Porsche 911 GT3 2022\car_img_5.jpg; images\Porsche 911 GT3 2022\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 GT3,2023,"6,981,543 EGP",RS,https://www.contactcars.com/en/new-cars/porsche-911_gt3/630625fcd52a9ecaac73eb5b,images\Porsche 911 GT3 2023\car_img_1.jpg; images\Porsche 911 GT3 2023\car_img_2.jpg; images\Porsche 911 GT3 2023\car_img_3.jpg; images\Porsche 911 GT3 2023\car_img_4.jpg; images\Porsche 911 GT3 2023\car_img_5.jpg; images\Porsche 911 GT3 2023\car_img_6.jpg,4572,1900,1322,2457,4,518,465,296,3.2,64,12.7,6,98,7
Porsche,911 Turbo,2023,"8,227,550 EGP",3.8 A/T,https://www.contactcars.com/en/new-cars/porsche-911_turbo/61e97debad08eca9bb63a342,images\Porsche 911 Turbo 2023\car_img_1.jpg; images\Porsche 911 Turbo 2023\car_img_2.jpg; images\Porsche 911 Turbo 2023\car_img_3.jpg; images\Porsche 911 Turbo 2023\car_img_4.jpg; images\Porsche 911 Turbo 2023\car_img_5.jpg; images\Porsche 911 Turbo 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 Turbo,2023,"8,779,200 EGP",3.8 A/T Cabriolet,https://www.contactcars.com/en/new-cars/porsche-911_turbo/61e97e5ead08eca9bb63a345,images\Porsche 911 Turbo 2023\car_img_1.jpg; images\Porsche 911 Turbo 2023\car_img_2.jpg; images\Porsche 911 Turbo 2023\car_img_3.jpg; images\Porsche 911 Turbo 2023\car_img_4.jpg; images\Porsche 911 Turbo 2023\car_img_5.jpg; images\Porsche 911 Turbo 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 Turbo,2023,"9,891,350 EGP",3.8 A/T S,https://www.contactcars.com/en/new-cars/porsche-911_turbo/61e97eb9a93e7d89006cfe81,images\Porsche 911 Turbo 2023\car_img_1.jpg; images\Porsche 911 Turbo 2023\car_img_2.jpg; images\Porsche 911 Turbo 2023\car_img_3.jpg; images\Porsche 911 Turbo 2023\car_img_4.jpg; images\Porsche 911 Turbo 2023\car_img_5.jpg; images\Porsche 911 Turbo 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,911 Turbo,2023,"10,443,000 EGP",3.8 A/T S Cabriolet,https://www.contactcars.com/en/new-cars/porsche-911_turbo/61e97ee9ad08eca9bb63a347,images\Porsche 911 Turbo 2023\car_img_1.jpg; images\Porsche 911 Turbo 2023\car_img_2.jpg; images\Porsche 911 Turbo 2023\car_img_3.jpg; images\Porsche 911 Turbo 2023\car_img_4.jpg; images\Porsche 911 Turbo 2023\car_img_5.jpg; images\Porsche 911 Turbo 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Cayenne,2023,"3,967,750 EGP",3.0 A/T Cayenne,https://www.contactcars.com/en/new-cars/porsche-cayenne/61cc74da062a07488b287b53,images\Porsche Cayenne 2023\car_img_1.jpg; images\Porsche Cayenne 2023\car_img_2.jpg; images\Porsche Cayenne 2023\car_img_3.jpg; images\Porsche Cayenne 2023\car_img_4.jpg; images\Porsche Cayenne 2023\car_img_5.jpg; images\Porsche Cayenne 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Cayenne,2023,"4,551,850 EGP",2.9 A/T S,https://www.contactcars.com/en/new-cars/porsche-cayenne/61cc756b062a07488b287b55,images\Porsche Cayenne 2023\car_img_1.jpg; images\Porsche Cayenne 2023\car_img_2.jpg; images\Porsche Cayenne 2023\car_img_3.jpg; images\Porsche Cayenne 2023\car_img_4.jpg; images\Porsche Cayenne 2023\car_img_5.jpg; images\Porsche Cayenne 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Cayenne,2023,"5,383,750 EGP",4.0 A/T GTS,https://www.contactcars.com/en/new-cars/porsche-cayenne/61cc7708062a07488b287b60,images\Porsche Cayenne 2023\car_img_1.jpg; images\Porsche Cayenne 2023\car_img_2.jpg; images\Porsche Cayenne 2023\car_img_3.jpg; images\Porsche Cayenne 2023\car_img_4.jpg; images\Porsche Cayenne 2023\car_img_5.jpg; images\Porsche Cayenne 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Cayenne,2023,"7,434,000 EGP",4.0 A/T Turbo,https://www.contactcars.com/en/new-cars/porsche-cayenne/61cc784850667f2fb32bef5a,images\Porsche Cayenne 2023\car_img_1.jpg; images\Porsche Cayenne 2023\car_img_2.jpg; images\Porsche Cayenne 2023\car_img_3.jpg; images\Porsche Cayenne 2023\car_img_4.jpg; images\Porsche Cayenne 2023\car_img_5.jpg; images\Porsche Cayenne 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Cayenne Coupe,2023,"4,295,200 EGP",3.0 A/T Coupé,https://www.contactcars.com/en/new-cars/porsche-cayenne_coupe/61cc788f50667f2fb32bef5c,images\Porsche Cayenne Coupe 2023\car_img_1.jpg; images\Porsche Cayenne Coupe 2023\car_img_2.jpg; images\Porsche Cayenne Coupe 2023\car_img_3.jpg; images\Porsche Cayenne Coupe 2023\car_img_4.jpg; images\Porsche Cayenne Coupe 2023\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Cayenne Coupe,2023,"4,799,650 EGP",2.9 A/T S Coupe,https://www.contactcars.com/en/new-cars/porsche-cayenne_coupe/61cc7917062a07488b287b65,images\Porsche Cayenne Coupe 2023\car_img_1.jpg; images\Porsche Cayenne Coupe 2023\car_img_2.jpg; images\Porsche Cayenne Coupe 2023\car_img_3.jpg; images\Porsche Cayenne Coupe 2023\car_img_4.jpg; images\Porsche Cayenne Coupe 2023\car_img_5.jpg; images\Porsche Cayenne Coupe 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Cayenne Coupe,2023,"5,557,800 EGP",4.0 A/T GTS Coupe,https://www.contactcars.com/en/new-cars/porsche-cayenne_coupe/61cc796a062a07488b287b69,images\Porsche Cayenne Coupe 2023\car_img_1.jpg; images\Porsche Cayenne Coupe 2023\car_img_2.jpg; images\Porsche Cayenne Coupe 2023\car_img_3.jpg; images\Porsche Cayenne Coupe 2023\car_img_4.jpg; images\Porsche Cayenne Coupe 2023\car_img_5.jpg; images\Porsche Cayenne Coupe 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Cayenne Coupe,2023,"5,091,611 EGP",4.0 A/T Turbo GT,https://www.contactcars.com/en/new-cars/porsche-cayenne_coupe/61cc7a2250667f2fb32bef61,images\Porsche Cayenne Coupe 2023\car_img_1.jpg; images\Porsche Cayenne Coupe 2023\car_img_2.jpg; images\Porsche Cayenne Coupe 2023\car_img_3.jpg; images\Porsche Cayenne Coupe 2023\car_img_4.jpg; images\Porsche Cayenne Coupe 2023\car_img_5.jpg; images\Porsche Cayenne Coupe 2023\car_img_6.jpg; images\Porsche Cayenne Coupe 2023\car_img_7.jpg; images\Porsche Cayenne Coupe 2023\car_img_8.jpg; images\Porsche Cayenne Coupe 2023\car_img_9.jpg; images\Porsche Cayenne Coupe 2023\car_img_10.jpg; images\Porsche Cayenne Coupe 2023\car_img_11.jpg; images\Porsche Cayenne Coupe 2023\car_img_12.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Cayenne Coupe,2023,"7,681,800 EGP",4.0 A/T Turbo Coupe,https://www.contactcars.com/en/new-cars/porsche-cayenne_coupe/61cc7a7e50667f2fb32bef63,images\Porsche Cayenne Coupe 2023\car_img_1.jpg; images\Porsche Cayenne Coupe 2023\car_img_2.jpg; images\Porsche Cayenne Coupe 2023\car_img_3.jpg; images\Porsche Cayenne Coupe 2023\car_img_4.jpg; images\Porsche Cayenne Coupe 2023\car_img_5.jpg; images\Porsche Cayenne Coupe 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Macan,2023,"2,389,500 EGP",2.0 A/T,https://www.contactcars.com/en/new-cars/porsche-macan/6113a8b49910297c9da9f840,images\Porsche Macan 2023\car_img_1.jpg; images\Porsche Macan 2023\car_img_2.jpg; images\Porsche Macan 2023\car_img_3.jpg; images\Porsche Macan 2023\car_img_4.jpg; images\Porsche Macan 2023\car_img_5.jpg; images\Porsche Macan 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Macan,2023,"2,976,550 EGP",3.0 A/T Macan S,https://www.contactcars.com/en/new-cars/porsche-macan/6113ba0f80178eb1cf844a2b,images\Porsche Macan 2023\car_img_1.jpg; images\Porsche Macan 2023\car_img_2.jpg; images\Porsche Macan 2023\car_img_3.jpg; images\Porsche Macan 2023\car_img_4.jpg; images\Porsche Macan 2023\car_img_5.jpg; images\Porsche Macan 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Macan,2023,"3,495,750 EGP",2.9 A/T Macan GTS,https://www.contactcars.com/en/new-cars/porsche-macan/61cc72f2062a07488b287b4f,images\Porsche Macan 2023\car_img_1.jpg; images\Porsche Macan 2023\car_img_2.jpg; images\Porsche Macan 2023\car_img_3.jpg; images\Porsche Macan 2023\car_img_4.jpg; images\Porsche Macan 2023\car_img_5.jpg; images\Porsche Macan 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Panamera,2023,"5,215,600 EGP",2.9 A/T Panamera,https://www.contactcars.com/en/new-cars/porsche-panamera/61f94ac4ad08eca9bb63c923,images\Porsche Panamera 2023\car_img_1.jpg; images\Porsche Panamera 2023\car_img_2.jpg; images\Porsche Panamera 2023\car_img_3.jpg; images\Porsche Panamera 2023\car_img_4.jpg; images\Porsche Panamera 2023\car_img_5.jpg; images\Porsche Panamera 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Porsche,Panamera,2023,"5,283,450 EGP",2.9 A/T Panamera 4,https://www.contactcars.com/en/new-cars/porsche-panamera/61f94ba6ad08eca9bb63c925,images\Porsche Panamera 2023\car_img_1.jpg; images\Porsche Panamera 2023\car_img_2.jpg; images\Porsche Panamera 2023\car_img_3.jpg; images\Porsche Panamera 2023\car_img_4.jpg; images\Porsche Panamera 2023\car_img_5.jpg; images\Porsche Panamera 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
